Time (Years),Stock Price
0.109000,116.774265
0.110000,118.114154
0.111000,118.094462
0.112000,115.882003
0.113000,116.120475
0.114000,116.110101
0.115000,117.082437
0.116000,116.633683
0.117000,117.191459
0.118000,116.465744
0.119000,117.081653
0.120000,115.981717
0.121000,116.833277
0.122000,118.053342
0.123000,117.720923
0.124000,118.117000
0.125000,118.625730
0.126000,117.095830
0.127000,116.766126
0.128000,116.610456
0.129000,115.391338
0.130000,114.596055
0.131000,114.096371
0.132000,115.543217
0.133000,115.147101
0.134000,115.183413
0.135000,115.970220
0.136000,116.076186
0.137000,116.854723
0.138000,117.369610
0.139000,117.011995
0.140000,115.361834
0.141000,115.305385
0.142000,115.129912
0.143000,115.127090
0.144000,116.084156
0.145000,115.848048
0.146000,116.785434
0.147000,116.648817
0.148000,117.089059
0.149000,115.839689
0.150000,115.817141
0.151000,116.643984
0.152000,117.144789
0.153000,116.143593
0.154000,115.253394
0.155000,116.048357
0.156000,115.052041
0.157000,116.276205
0.158000,116.237415
0.159000,116.082173
0.160000,115.544683
0.161000,116.512811
0.162000,116.035556
0.163000,115.808230
0.164000,116.510120
0.165000,117.635851
0.166000,117.803697
0.167000,117.827934
0.168000,118.645258
0.169000,119.213280
0.170000,120.599017
0.171000,121.369190
0.172000,121.495062
0.173000,121.677290
0.174000,120.269360
0.175000,120.770006
0.176000,120.743844
0.177000,122.131433
0.178000,121.844069
0.179000,121.870007
0.180000,121.273820
0.181000,120.352122
0.182000,119.646941
0.183000,119.794577
0.184000,119.749999
0.185000,120.316240
0.186000,119.221417
0.187000,120.041730
0.188000,121.028807
0.189000,121.120625
0.190000,119.397775
0.191000,120.433801
0.192000,120.169797
0.193000,119.574486
0.194000,119.766260
0.195000,119.471626
0.196000,117.476874
0.197000,119.488302
0.198000,118.954586
0.199000,119.874332
0.200000,119.288472
0.201000,120.742756
0.202000,121.757052
0.203000,122.233637
0.204000,122.519972
0.205000,121.456581
0.206000,120.500981
0.207000,120.916255
0.208000,122.227165
0.209000,122.371779
0.210000,122.428206
0.211000,122.185322
0.212000,121.742701
0.213000,121.014161
0.214000,121.087355
0.215000,121.358776
0.216000,121.755995
0.217000,121.187936
0.218000,121.366560
0.219000,121.000219
0.220000,121.078116
0.221000,123.256813
0.222000,122.487180
0.223000,123.221007
0.224000,122.342363
0.225000,121.692299
0.226000,123.732152
0.227000,123.151803
0.228000,122.851965
0.229000,123.704200
0.230000,124.249856
0.231000,125.114102
0.232000,124.260556
0.233000,123.461405
0.234000,123.592516
0.235000,125.034885
0.236000,125.593340
0.237000,125.941415
0.238000,125.097729
0.239000,123.960979
0.240000,123.549208
0.241000,124.717085
0.242000,124.151544
0.243000,122.813691
0.244000,121.833222
0.245000,120.566975
0.246000,120.795835
0.247000,121.390532
0.248000,121.248026
0.249000,119.490169
0.250000,119.650275
0.251000,119.033135
0.252000,120.596865
0.253000,121.208288
0.254000,118.658632
0.255000,118.450048
0.256000,118.895728
0.257000,119.840731
0.258000,120.445231
0.259000,120.456909
0.260000,120.425284
0.261000,120.728652
0.262000,121.716794
0.263000,119.963955
0.264000,120.267010
0.265000,123.105089
0.266000,120.302495
0.267000,121.607763
0.268000,121.346962
0.269000,119.507801
0.270000,118.916565
0.271000,118.943328
0.272000,119.339634
0.273000,120.152482
0.274000,118.904532
0.275000,119.096594
0.276000,120.245886
0.277000,121.414565
0.278000,122.508448
0.279000,123.798776
0.280000,123.932077
0.281000,124.919289
0.282000,123.336729
0.283000,123.448557
0.284000,123.859566
0.285000,123.538005
0.286000,122.478600
0.287000,122.245192
0.288000,121.563547
0.289000,121.419310
0.290000,121.470344
0.291000,121.665208
0.292000,121.664607
0.293000,119.001535
0.294000,118.037768
0.295000,116.583360
0.296000,117.178210
0.297000,117.878631
0.298000,117.037374
0.299000,118.541136
0.300000,118.632869
0.301000,116.580394
0.302000,116.252566
0.303000,116.713738
0.304000,115.892213
0.305000,118.656913
0.306000,118.739074
0.307000,118.224585
0.308000,119.482886
0.309000,118.846679
0.310000,119.038548
0.311000,119.933243
0.312000,119.746733
0.313000,120.581762
0.314000,119.515536
0.315000,118.891018
0.316000,118.738080
0.317000,118.772959
0.318000,119.126329
0.319000,118.440648
0.320000,118.384995
0.321000,116.955670
0.322000,118.157482
0.323000,120.079925
0.324000,119.642186
0.325000,118.594778
0.326000,118.774772
0.327000,118.801322
0.328000,116.904335
0.329000,117.573223
0.330000,117.664963
0.331000,115.603323
0.332000,117.309261
0.333000,116.607592
0.334000,116.762810
0.335000,117.520723
0.336000,118.308160
0.337000,119.316799
0.338000,119.650113
0.339000,121.831846
0.340000,122.825022
0.341000,122.636196
0.342000,122.963334
0.343000,122.844017
0.344000,121.642624
0.345000,123.394077
0.346000,124.487732
0.347000,124.109588
0.348000,124.901749
0.349000,126.288754
0.350000,125.811624
0.351000,126.038320
0.352000,124.117067
0.353000,125.366984
0.354000,125.930213
0.355000,126.944487
0.356000,125.114968
0.357000,125.862103
0.358000,127.160361
0.359000,127.723540
0.360000,129.055738
0.361000,126.588637
0.362000,127.870288
0.363000,126.968411
0.364000,126.048529
0.365000,125.876006
0.366000,124.404959
0.367000,125.302077
0.368000,125.430181
0.369000,123.415392
0.370000,124.628085
0.371000,125.232686
0.372000,125.394564
0.373000,125.509487
0.374000,124.236679
0.375000,124.018486
0.376000,122.892173
0.377000,121.087360
0.378000,121.524034
0.379000,122.429682
0.380000,122.813482
0.381000,122.784013
0.382000,122.301170
0.383000,121.031148
0.384000,120.451059
0.385000,119.498563
0.386000,120.063595
0.387000,121.958468
0.388000,122.862604
0.389000,122.622705
0.390000,122.650331
0.391000,122.274099
0.392000,121.436630
0.393000,123.857157
0.394000,122.206568
0.395000,122.924518
0.396000,122.751252
0.397000,123.691366
0.398000,123.068145
0.399000,123.086881
0.400000,123.584872
0.401000,123.868705
0.402000,125.242060
0.403000,125.460300
0.404000,126.366584
0.405000,127.445979
0.406000,129.474469
0.407000,127.028106
0.408000,126.474389
0.409000,127.005703
0.410000,128.962405
0.411000,129.572939
0.412000,127.750164
0.413000,128.628487
0.414000,129.610665
0.415000,130.232957
0.416000,130.363323
0.417000,129.534132
0.418000,129.716418
0.419000,130.262352
0.420000,130.715729
0.421000,130.032834
0.422000,131.030174
0.423000,131.722720
0.424000,133.481418
0.425000,134.099481
0.426000,132.288262
0.427000,131.248420
0.428000,132.255493
0.429000,132.178971
0.430000,131.791832
0.431000,131.553082
0.432000,132.122033
0.433000,130.750088
0.434000,129.341322
0.435000,129.111562
0.436000,127.153687
0.437000,126.896983
0.438000,128.140560
0.439000,127.399326
0.440000,127.505328
0.441000,128.034684
0.442000,126.581934
0.443000,128.108786
0.444000,128.197376
0.445000,128.334016
0.446000,128.608361
0.447000,129.518287
0.448000,130.953006
0.449000,130.614257
0.450000,129.555041
0.451000,128.507335
0.452000,128.599953
0.453000,130.347957
0.454000,129.993480
0.455000,130.927918
0.456000,132.134692
0.457000,132.975398
0.458000,132.617817
0.459000,131.962620
0.460000,131.687178
0.461000,130.856715
0.462000,131.074471
0.463000,131.668408
0.464000,131.519638
0.465000,132.895900
0.466000,132.377472
0.467000,129.900146
0.468000,130.429726
0.469000,130.633684
0.470000,131.690981
0.471000,132.222270
0.472000,131.014142
0.473000,130.533616
0.474000,131.999010
0.475000,131.973262
0.476000,130.770908
0.477000,129.144326
0.478000,128.987195
0.479000,128.299575
0.480000,127.396041
0.481000,126.851403
0.482000,127.654889
0.483000,127.853600
0.484000,126.816294
0.485000,126.776537
0.486000,127.074171
0.487000,126.947153
0.488000,126.772400
0.489000,126.328905
0.490000,126.386006
0.491000,124.731745
0.492000,125.837000
0.493000,126.565975
0.494000,127.550488
0.495000,128.646110
0.496000,128.435153
0.497000,126.822722
0.498000,126.416461
0.499000,125.070475
0.500000,126.478807
0.501000,124.961894
0.502000,124.243008
0.503000,124.222230
0.504000,124.627105
0.505000,123.736921
0.506000,123.221205
0.507000,122.533455
0.508000,123.141413
0.509000,123.265323
0.510000,123.461272
0.511000,122.958504
0.512000,123.438349
0.513000,124.753663
0.514000,124.545888
0.515000,124.842084
0.516000,125.039161
0.517000,125.241067
0.518000,123.829081
0.519000,124.527597
0.520000,124.185330
0.521000,123.302116
0.522000,123.908349
0.523000,126.245950
0.524000,126.534184
0.525000,127.708785
0.526000,127.955507
0.527000,129.529848
0.528000,128.222713
0.529000,128.932876
0.530000,129.059886
0.531000,129.538013
0.532000,127.700601
0.533000,126.694834
0.534000,125.999731
0.535000,125.107989
0.536000,126.864015
0.537000,126.813227
0.538000,126.496105
0.539000,127.376002
0.540000,127.316364
0.541000,126.535860
0.542000,126.838234
0.543000,127.248233
0.544000,126.755285
0.545000,126.593458
0.546000,128.180351
0.547000,129.404314
0.548000,129.439772
0.549000,130.380124
0.550000,129.315477
0.551000,127.810738
0.552000,128.185675
0.553000,129.289053
0.554000,128.120106
0.555000,125.149939
0.556000,125.315579
0.557000,124.861762
0.558000,124.679357
0.559000,124.448789
0.560000,125.170444
0.561000,125.656683
0.562000,126.332473
0.563000,127.989953
0.564000,129.038752
0.565000,129.186166
0.566000,127.683766
0.567000,126.668081
0.568000,125.819392
0.569000,126.160437
0.570000,127.261722
0.571000,126.836680
0.572000,127.922949
0.573000,125.690155
0.574000,125.920593
0.575000,124.668542
0.576000,125.479062
0.577000,125.316323
0.578000,127.150057
0.579000,128.357067
0.580000,128.850445
0.581000,129.286105
0.582000,130.212980
0.583000,130.669456
0.584000,129.729069
0.585000,131.060740
0.586000,131.477963
0.587000,131.406327
0.588000,131.353816
0.589000,131.096622
0.590000,131.553367
0.591000,131.922414
0.592000,132.732635
0.593000,132.494976
0.594000,130.316509
0.595000,128.886292
0.596000,127.604093
0.597000,129.041054
0.598000,129.926165
0.599000,129.321190
0.600000,130.249229
0.601000,139.884738
0.602000,140.655412
0.603000,139.650401
0.604000,138.649549
0.605000,139.882003
0.606000,137.791636
0.607000,137.505742
0.608000,137.053806
0.609000,136.339856
0.610000,136.067848
0.611000,135.345155
0.612000,135.538235
0.613000,135.365457
0.614000,136.207783
0.615000,136.680332
0.616000,137.342135
0.617000,136.320253
0.618000,136.984899
0.619000,137.019921
0.620000,136.551818
0.621000,137.688444
0.622000,138.747221
0.623000,137.650201
0.624000,138.569405
0.625000,137.346924
0.626000,136.571811
0.627000,136.813121
0.628000,137.334628
0.629000,137.432009
0.630000,137.104696
0.631000,136.784629
0.632000,137.435403
0.633000,135.986516
0.634000,135.646606
0.635000,133.780878
0.636000,134.037291
0.637000,134.107628
0.638000,133.472899
0.639000,132.773817
0.640000,132.852246
0.641000,132.889494
0.642000,134.365464
0.643000,134.968430
0.644000,132.617537
0.645000,132.875727
0.646000,134.781849
0.647000,135.788864
0.648000,134.168064
0.649000,132.615600
0.650000,131.665703
0.651000,131.406132
0.652000,132.414474
0.653000,133.115755
0.654000,132.841907
0.655000,131.670324
0.656000,132.119023
0.657000,132.881306
0.658000,133.087387
0.659000,134.922689
0.660000,135.449413
0.661000,135.590963
0.662000,134.056856
0.663000,134.212178
0.664000,134.496640
0.665000,133.920852
0.666000,134.043379
0.667000,132.802541
0.668000,132.383771
0.669000,130.384693
0.670000,130.681663
0.671000,128.525101
0.672000,128.895718
0.673000,129.699150
0.674000,129.822789
0.675000,130.087564
0.676000,129.704153
0.677000,129.283116
0.678000,129.394559
0.679000,128.836006
0.680000,130.536324
0.681000,130.965335
0.682000,129.999811
0.683000,130.735022
0.684000,130.411755
0.685000,129.629645
0.686000,129.220481
0.687000,129.182915
0.688000,128.243931
0.689000,127.830591
0.690000,127.751822
0.691000,127.788485
0.692000,126.744297
0.693000,128.231159
0.694000,127.938242
0.695000,127.993933
0.696000,128.360633
0.697000,128.462711
0.698000,129.003922
0.699000,129.047823
0.700000,128.229558
0.701000,128.468024
0.702000,128.326327
0.703000,128.350415
0.704000,129.199358
0.705000,129.722989
0.706000,128.481605
0.707000,128.677317
0.708000,128.841560
0.709000,129.606061
0.710000,129.368994
0.711000,128.641035
0.712000,129.050513
0.713000,128.488937
0.714000,126.323286
0.715000,126.706645
0.716000,126.457463
0.717000,125.502105
0.718000,125.752270
0.719000,124.253992
0.720000,124.273084
0.721000,124.499569
0.722000,123.915106
0.723000,124.412985
0.724000,121.977293
0.725000,121.336817
0.726000,122.106728
0.727000,120.896141
0.728000,121.880999
0.729000,120.645995
0.730000,120.322050
0.731000,119.312903
0.732000,119.365243
0.733000,118.897870
0.734000,118.638555
0.735000,118.053444
0.736000,117.557986
0.737000,117.194445
0.738000,118.662581
0.739000,119.745612
0.740000,120.249483
0.741000,120.087300
0.742000,120.736482
0.743000,120.952175
0.744000,120.498129
0.745000,120.484474
0.746000,120.021178
0.747000,119.625292
0.748000,119.335594
0.749000,118.301136
0.750000,119.901227
0.751000,120.627897
0.752000,120.535176
0.753000,120.859976
0.754000,121.784436
0.755000,122.150665
0.756000,121.786970
0.757000,121.397304
0.758000,120.181479
0.759000,119.641257
0.760000,118.740296
0.761000,117.999624
0.762000,120.132265
0.763000,118.671006
0.764000,118.717089
0.765000,118.368096
0.766000,119.090853
0.767000,119.251868
0.768000,118.641953
0.769000,118.367756
0.770000,119.192741
0.771000,119.210548
0.772000,120.753179
0.773000,120.242577
0.774000,121.701185
0.775000,120.295044
0.776000,120.722920
0.777000,121.899388
0.778000,121.904688
0.779000,121.289937
0.780000,122.320092
0.781000,120.199337
0.782000,120.020848
0.783000,120.765083
0.784000,120.444493
0.785000,120.535321
0.786000,120.184699
0.787000,119.037567
0.788000,119.730549
0.789000,120.374619
0.790000,120.848429
0.791000,120.511507
0.792000,121.943476
0.793000,122.686642
0.794000,123.268463
0.795000,123.117198
0.796000,123.308811
0.797000,124.060781
0.798000,124.479354
0.799000,122.686246
0.800000,122.615360
0.801000,121.607484
0.802000,122.690513
0.803000,121.412117
0.804000,121.683923
0.805000,122.258185
0.806000,122.004238
0.807000,122.639828
0.808000,122.731868
0.809000,122.228513
0.810000,123.625079
0.811000,125.598384
0.812000,126.453487
0.813000,124.292195
0.814000,123.931891
0.815000,123.528479
0.816000,123.689678
0.817000,124.765925
0.818000,124.770397
0.819000,126.373969
0.820000,126.380599
0.821000,125.062698
0.822000,124.836641
0.823000,125.344921
0.824000,126.424636
0.825000,126.833028
0.826000,127.124050
0.827000,125.629596
0.828000,126.580531
0.829000,125.440658
0.830000,123.975981
0.831000,123.489483
0.832000,123.807589
0.833000,123.099165
0.834000,122.107034
0.835000,120.785028
0.836000,122.315056
0.837000,121.953916
0.838000,121.396480
0.839000,122.290336
0.840000,121.456573
0.841000,120.201913
0.842000,119.547186
0.843000,120.283680
0.844000,119.692621
0.845000,120.452225
0.846000,119.989916
0.847000,122.122765
0.848000,122.307956
0.849000,122.410175
0.850000,122.011378
0.851000,121.802142
0.852000,120.659402
0.853000,121.856348
0.854000,122.855527
0.855000,123.663781
0.856000,123.280894
0.857000,122.904002
0.858000,123.486283
0.859000,123.475024
0.860000,123.820784
0.861000,123.900395
0.862000,123.583638
0.863000,122.240828
0.864000,122.086585
0.865000,122.859620
0.866000,122.924093
0.867000,123.699008
0.868000,124.328758
0.869000,126.092788
0.870000,126.265082
0.871000,126.031279
0.872000,126.744944
0.873000,126.187156
0.874000,124.794729
0.875000,125.616533
0.876000,125.258398
0.877000,126.506079
0.878000,125.854314
0.879000,125.090637
0.880000,125.227083
0.881000,122.217107
0.882000,122.183260
0.883000,121.640330
0.884000,120.548322
0.885000,121.206896
0.886000,121.892409
0.887000,121.770783
0.888000,120.822642
0.889000,119.440099
0.890000,119.456478
0.891000,118.968381
0.892000,119.229340
0.893000,117.809753
0.894000,117.900318
0.895000,117.579017
0.896000,116.766219
0.897000,118.009406
0.898000,119.177981
0.899000,119.713336
0.900000,119.035647
0.901000,117.550152
0.902000,118.024995
0.903000,117.554747
0.904000,116.847302
0.905000,117.253315
0.906000,117.172977
0.907000,116.754583
0.908000,116.520269
0.909000,116.919843
0.910000,117.413012
0.911000,117.467902
0.912000,116.548356
0.913000,117.151181
0.914000,116.321610
0.915000,115.884525
0.916000,116.703365
0.917000,117.034107
0.918000,116.420155
0.919000,117.640952
0.920000,118.762872
0.921000,119.652477
0.922000,118.018474
0.923000,117.427776
0.924000,118.752310
0.925000,119.650677
0.926000,118.880134
0.927000,117.309664
0.928000,116.188365
0.929000,116.149474
0.930000,119.303312
0.931000,118.569625
0.932000,119.315381
0.933000,119.575363
0.934000,119.257919
0.935000,118.169621
0.936000,117.545977
0.937000,118.113223
0.938000,116.316889
0.939000,116.631073
0.940000,116.301219
0.941000,114.338114
0.942000,114.227143
0.943000,113.594887
0.944000,114.595141
0.945000,113.838652
0.946000,114.168181
0.947000,114.264039
0.948000,113.871641
0.949000,114.327361
0.950000,112.857140
0.951000,112.377983
0.952000,111.517291
0.953000,111.930846
0.954000,111.361594
0.955000,111.287047
0.956000,111.349397
0.957000,109.993762
0.958000,109.544337
0.959000,109.852469
0.960000,109.561678
0.961000,110.632337
0.962000,111.841215
0.963000,112.265980
0.964000,111.975597
0.965000,111.663933
0.966000,110.620363
0.967000,109.628714
0.968000,109.936049
0.969000,109.671357
0.970000,110.578781
0.971000,109.582425
0.972000,109.338672
0.973000,108.704754
0.974000,107.847094
0.975000,108.645435
0.976000,109.394379
0.977000,108.700757
0.978000,107.928862
0.979000,107.952490
0.980000,107.186193
0.981000,106.783595
0.982000,106.880077
0.983000,106.648496
0.984000,106.484814
0.985000,107.710222
0.986000,106.341224
0.987000,105.695730
0.988000,106.403443
0.989000,106.944690
0.990000,105.634021
0.991000,103.830978
0.992000,103.031486
0.993000,101.850563
0.994000,101.460985
0.995000,102.061686
0.996000,102.803921
0.997000,102.744549
0.998000,103.284601
0.999000,103.408046
1.000000,101.074882
